Date,MachineID,TimeStateEventID,Tool,hits applied,min life,max life,PartID
2022-03-01 01:00:00,1,235,T15,0,200000,500000,-1
2022-04-04 12:29:00+00:00,1,206,T15,336,199664,499664,58
2022-04-04 13:50:00+00:00,1,209,T15,285,199379,499379,104
