Date,MachineID,TimeStateEventID,Tool,hits applied,min life,max life,PartID
2022-03-01 01:00:00,1,235,T12,0,200000,500000,-1
2022-03-07 13:12:28+00:00,1,125,T12,198,199802,499802,91
2022-03-22 09:20:00+00:00,1,197,T12,130,199672,499672,68
