Date,MachineID,TimeStateEventID,Tool,hits applied,min life,max life,PartID
2022-03-01 01:00:00,1,235,T7,0,200000,500000,-1
2022-03-04 11:40:23+00:00,1,113,T7,560,199440,499440,95
2022-03-14 11:03:46+00:00,1,160,T7,300,199140,499140,32
