Date,MachineID,TimeStateEventID,Tool,hits applied,min life,max life,PartID
2022-03-01 01:00:00,1,235,T6,0,200000,500000,-1
2022-03-29 09:05:00+00:00,1,201,T6,960,199040,499040,89
